loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 315 train_loss 4.6354
step 316 train_loss 4.6225
step 317 train_loss 4.6465
step 318 train_loss 4.5611
step 319 train_loss 4.6065
step 320 train_loss 4.5502
step 321 train_loss 4.5981
step 322 train_loss 4.5916
step 323 train_loss 4.5828
step 324 train_loss 4.5934
step 325 train_loss 4.5546
step 326 train_loss 4.5907
step 327 train_loss 4.5897
step 328 train_loss 4.6146
step 329 train_loss 4.5603
step 330 train_loss 4.5519
step 331 train_loss 4.5502
step 332 train_loss 4.5348
step 333 train_loss 4.5681
step 334 train_loss 4.5817
step 335 train_loss 4.5591
step 336 train_loss 4.5870
step 337 train_loss 4.5432
step 338 train_loss 4.5857
step 339 train_loss 4.5538
step 340 train_loss 4.5262
step 341 train_loss 4.5579
step 342 train_loss 4.5927
step 343 train_loss 4.5431
step 344 train_loss 4.5973
step 345 train_loss 4.5697
step 346 train_loss 4.5900
step 347 train_loss 4.5176
step 348 train_loss 4.5029
step 349 train_loss 4.5187
step 350 train_loss 4.5455 val_loss 4.8011
step 351 train_loss 4.5636
step 352 train_loss 4.5742
step 353 train_loss 4.5163
step 354 train_loss 4.5650
step 355 train_loss 4.5669
step 356 train_loss 4.4996
step 357 train_loss 4.5155
step 358 train_loss 4.5282
step 359 train_loss 4.4850
step 360 train_loss 4.5105
step 361 train_loss 4.5175
step 362 train_loss 4.5333
step 363 train_loss 4.5249
step 364 train_loss 4.5023
step 365 train_loss 4.4999
step 366 train_loss 4.4934
step 367 train_loss 4.4826
step 368 train_loss 4.4780
step 369 train_loss 4.5006
step 370 train_loss 4.5297
step 371 train_loss 4.5475
step 372 train_loss 4.5026
step 373 train_loss 4.5409
step 374 train_loss 4.5303
step 375 train_loss 4.5342
step 376 train_loss 4.5582
step 377 train_loss 4.4969
step 378 train_loss 4.5262
step 379 train_loss 4.4659
step 380 train_loss 4.4826
step 381 train_loss 4.5225
step 382 train_loss 4.4882
step 383 train_loss 4.5210
step 384 train_loss 4.4895
step 385 train_loss 4.4785
step 386 train_loss 4.5392
step 387 train_loss 4.4747
step 388 train_loss 4.4837
step 389 train_loss 4.4430
step 390 train_loss 4.4633
step 391 train_loss 4.4990
step 392 train_loss 4.4607
step 393 train_loss 4.4192
step 394 train_loss 4.4769
step 395 train_loss 4.4038
step 396 train_loss 4.4885
step 397 train_loss 4.4707
step 398 train_loss 4.4694
step 399 train_loss 4.4635
step 400 train_loss 4.4345 val_loss 4.7729
step 401 train_loss 4.4324
step 402 train_loss 4.4685
step 403 train_loss 4.4613
step 404 train_loss 4.4465
step 405 train_loss 4.4855
step 406 train_loss 4.4454
step 407 train_loss 4.4612
step 408 train_loss 4.5032
step 409 train_loss 4.4780
step 410 train_loss 4.4532
step 411 train_loss 4.4346
step 412 train_loss 4.4417
step 413 train_loss 4.4025
step 414 train_loss 4.4678
step 415 train_loss 4.4441
step 416 train_loss 4.4643
step 417 train_loss 4.4775
step 418 train_loss 4.4818
step 419 train_loss 4.4922
step 420 train_loss 4.4286
step 421 train_loss 4.4353
step 422 train_loss 4.4337
step 423 train_loss 4.4611
step 424 train_loss 4.4257
step 425 train_loss 4.4145
step 426 train_loss 4.3755
step 427 train_loss 4.3991
step 428 train_loss 4.3845
step 429 train_loss 4.3960
step 430 train_loss 4.4263
step 431 train_loss 4.4649
step 432 train_loss 4.4126
step 433 train_loss 4.4276
step 434 train_loss 4.4220
step 435 train_loss 4.4309
step 436 train_loss 4.4178
step 437 train_loss 4.4360
step 438 train_loss 4.4290
step 439 train_loss 4.4282
step 440 train_loss 4.4303
step 441 train_loss 4.3732
step 442 train_loss 4.4523
step 443 train_loss 4.4039
step 444 train_loss 4.3622
step 445 train_loss 4.3990
step 446 train_loss 4.4048
step 447 train_loss 4.4067
step 448 train_loss 4.3707
step 449 train_loss 4.3664
step 450 train_loss 4.3836 val_loss 4.6599
step 451 train_loss 4.4020
step 452 train_loss 4.4149
step 453 train_loss 4.3681
step 454 train_loss 4.3383
step 455 train_loss 4.3959
step 456 train_loss 4.4090
step 457 train_loss 4.3271
step 458 train_loss 4.4027
step 459 train_loss 4.3851
step 460 train_loss 4.3482
step 461 train_loss 4.4023
step 462 train_loss 4.3830
step 463 train_loss 4.4099
step 464 train_loss 4.3843
step 465 train_loss 4.3768
step 466 train_loss 4.3884
step 467 train_loss 4.3911
step 468 train_loss 4.3775
step 469 train_loss 4.3462
step 470 train_loss 4.3722
step 471 train_loss 4.4064
step 472 train_loss 4.3542
step 473 train_loss 4.3532
step 474 train_loss 4.3922
step 475 train_loss 4.3686
step 476 train_loss 4.3600
step 477 train_loss 4.3524
step 478 train_loss 4.3305
step 479 train_loss 4.3313
step 480 train_loss 4.4096
step 481 train_loss 4.3343
step 482 train_loss 4.2770
step 483 train_loss 4.3567
step 484 train_loss 4.3474
step 485 train_loss 4.3460
step 486 train_loss 4.3275
step 487 train_loss 4.3485
step 488 train_loss 4.3685
step 489 train_loss 4.3488
step 490 train_loss 4.3321
step 491 train_loss 4.3385
step 492 train_loss 4.3645
step 493 train_loss 4.3827
step 494 train_loss 4.2944
step 495 train_loss 4.3554
step 496 train_loss 4.3214
step 497 train_loss 4.3643
step 498 train_loss 4.3323
step 499 train_loss 4.3631
step 500 train_loss 4.2902 val_loss 4.6041
step 501 train_loss 4.3670
step 502 train_loss 4.3834
step 503 train_loss 4.2966
step 504 train_loss 4.3453
step 505 train_loss 4.3209
step 506 train_loss 4.3589
step 507 train_loss 4.3227
step 508 train_loss 4.2746
step 509 train_loss 4.3097
step 510 train_loss 4.2915
step 511 train_loss 4.3743
step 512 train_loss 4.3225
step 513 train_loss 4.2961
step 514 train_loss 4.2965
step 515 train_loss 4.3184
step 516 train_loss 4.2943
step 517 train_loss 4.2832
step 518 train_loss 4.2877
step 519 train_loss 4.2926
step 520 train_loss 4.3410
step 521 train_loss 4.3339
step 522 train_loss 4.2569
step 523 train_loss 4.3389
step 524 train_loss 4.3043
step 525 train_loss 4.2556
step 526 train_loss 4.2700
step 527 train_loss 4.2879
step 528 train_loss 4.2774
step 529 train_loss 4.3110
step 530 train_loss 4.2984
step 531 train_loss 4.2823
step 532 train_loss 4.3213
step 533 train_loss 4.2608
step 534 train_loss 4.3084
step 535 train_loss 4.3449
step 536 train_loss 4.2928
step 537 train_loss 4.3582
step 538 train_loss 4.2970
step 539 train_loss 4.2654
step 540 train_loss 4.3335
step 541 train_loss 4.2419
step 542 train_loss 4.3255
step 543 train_loss 4.2299
step 544 train_loss 4.1845
step 545 train_loss 4.3105
step 546 train_loss 4.3324
step 547 train_loss 4.3079
step 548 train_loss 4.2878
step 549 train_loss 4.2444
step 550 train_loss 4.2383 val_loss 4.6034
step 551 train_loss 4.2601
step 552 train_loss 4.2689
step 553 train_loss 4.2739
step 554 train_loss 4.2585
step 555 train_loss 4.2699
step 556 train_loss 4.2768
step 557 train_loss 4.2787
step 558 train_loss 4.2765
step 559 train_loss 4.2975
step 560 train_loss 4.2951
step 561 train_loss 4.2450
step 562 train_loss 4.2921
step 563 train_loss 4.3019
step 564 train_loss 4.3051
step 565 train_loss 4.2964
step 566 train_loss 4.2812
step 567 train_loss 4.2790
step 568 train_loss 4.2456
step 569 train_loss 4.2749
step 570 train_loss 4.2542
step 571 train_loss 4.2288
step 572 train_loss 4.2516
step 573 train_loss 4.2938
step 574 train_loss 4.2711
step 575 train_loss 4.2428
step 576 train_loss 4.2837
step 577 train_loss 4.2670
step 578 train_loss 4.2127
step 579 train_loss 4.2423
step 580 train_loss 4.2750
step 581 train_loss 4.2023
step 582 train_loss 4.2633
step 583 train_loss 4.2938
step 584 train_loss 4.1699
step 585 train_loss 4.2415
step 586 train_loss 4.2846
step 587 train_loss 4.1847
step 588 train_loss 4.2270
