loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 324 train_loss 4.5936
step 325 train_loss 4.5526
step 326 train_loss 4.5906
step 327 train_loss 4.5901
step 328 train_loss 4.6124
step 329 train_loss 4.5602
step 330 train_loss 4.5521
step 331 train_loss 4.5536
step 332 train_loss 4.5347
step 333 train_loss 4.5700
step 334 train_loss 4.5833
step 335 train_loss 4.5574
step 336 train_loss 4.5874
step 337 train_loss 4.5423
step 338 train_loss 4.5870
step 339 train_loss 4.5572
step 340 train_loss 4.5257
step 341 train_loss 4.5610
step 342 train_loss 4.5954
step 343 train_loss 4.5429
step 344 train_loss 4.5977
step 345 train_loss 4.5699
step 346 train_loss 4.5889
step 347 train_loss 4.5155
step 348 train_loss 4.5050
step 349 train_loss 4.5182
step 350 train_loss 4.5419 val_loss 4.7994
step 351 train_loss 4.5650
step 352 train_loss 4.5738
step 353 train_loss 4.5142
step 354 train_loss 4.5691
step 355 train_loss 4.5707
step 356 train_loss 4.5012
step 357 train_loss 4.5160
step 358 train_loss 4.5284
step 359 train_loss 4.4854
step 360 train_loss 4.5088
step 361 train_loss 4.5162
step 362 train_loss 4.5319
step 363 train_loss 4.5233
step 364 train_loss 4.5020
step 365 train_loss 4.4999
step 366 train_loss 4.4954
step 367 train_loss 4.4819
step 368 train_loss 4.4797
step 369 train_loss 4.4994
step 370 train_loss 4.5301
step 371 train_loss 4.5481
step 372 train_loss 4.5025
step 373 train_loss 4.5379
step 374 train_loss 4.5270
step 375 train_loss 4.5332
step 376 train_loss 4.5570
step 377 train_loss 4.4951
step 378 train_loss 4.5250
step 379 train_loss 4.4643
step 380 train_loss 4.4834
step 381 train_loss 4.5231
step 382 train_loss 4.4878
step 383 train_loss 4.5181
step 384 train_loss 4.4875
step 385 train_loss 4.4768
step 386 train_loss 4.5419
step 387 train_loss 4.4763
step 388 train_loss 4.4832
step 389 train_loss 4.4416
step 390 train_loss 4.4591
step 391 train_loss 4.4980
step 392 train_loss 4.4616
step 393 train_loss 4.4204
step 394 train_loss 4.4779
step 395 train_loss 4.4026
step 396 train_loss 4.4866
step 397 train_loss 4.4723
step 398 train_loss 4.4658
step 399 train_loss 4.4605
step 400 train_loss 4.4350 val_loss 4.7684
step 401 train_loss 4.4311
step 402 train_loss 4.4700
step 403 train_loss 4.4631
step 404 train_loss 4.4480
step 405 train_loss 4.4875
step 406 train_loss 4.4456
step 407 train_loss 4.4638
step 408 train_loss 4.5059
step 409 train_loss 4.4806
step 410 train_loss 4.4542
step 411 train_loss 4.4325
step 412 train_loss 4.4405
step 413 train_loss 4.4003
step 414 train_loss 4.4630
step 415 train_loss 4.4458
step 416 train_loss 4.4628
step 417 train_loss 4.4758
step 418 train_loss 4.4810
step 419 train_loss 4.4893
step 420 train_loss 4.4278
step 421 train_loss 4.4341
step 422 train_loss 4.4343
step 423 train_loss 4.4577
step 424 train_loss 4.4278
step 425 train_loss 4.4165
step 426 train_loss 4.3751
step 427 train_loss 4.3996
step 428 train_loss 4.3845
step 429 train_loss 4.3967
step 430 train_loss 4.4295
step 431 train_loss 4.4665
step 432 train_loss 4.4125
step 433 train_loss 4.4263
step 434 train_loss 4.4227
step 435 train_loss 4.4313
step 436 train_loss 4.4200
step 437 train_loss 4.4362
step 438 train_loss 4.4258
step 439 train_loss 4.4293
step 440 train_loss 4.4275
step 441 train_loss 4.3723
step 442 train_loss 4.4554
step 443 train_loss 4.4047
step 444 train_loss 4.3627
step 445 train_loss 4.3993
step 446 train_loss 4.4080
step 447 train_loss 4.4058
step 448 train_loss 4.3726
step 449 train_loss 4.3696
step 450 train_loss 4.3851 val_loss 4.6625
step 451 train_loss 4.4036
step 452 train_loss 4.4152
step 453 train_loss 4.3684
step 454 train_loss 4.3379
step 455 train_loss 4.3976
step 456 train_loss 4.4071
step 457 train_loss 4.3279
step 458 train_loss 4.4033
step 459 train_loss 4.3859
step 460 train_loss 4.3481
step 461 train_loss 4.4004
